data,pedido_id,cliente_id,produto,categoria,preco_unitario,quantidade,custo_unitario,forma_pagamento,estado
2025-09-26,REQ101315,CLI9418,Organizador de Mesa,Escritório,1408.64,1,947.44,Crédito,SC
2025-09-26,REQ102140,CLI4832,Cafeteira Elétrica,Casa,1028.92,1,581.55,Crédito,DF
2025-09-27,REQ101605,CLI5953,Tablet iPad Air,Eletrônicos,6003.85,2,4209.82,Débito,PI
2025-09-27,REQ102338,CLI7448,"Monitor 27""",Informática,2955.50,1,2280.43,Crédito,MG
2025-09-29,REQ100646,CLI8021,Organizador de Mesa,Escritório,1348.84,2,927.47,Pix,TO
2025-09-30,REQ100662,CLI3569,Fone de Ouvido Bluetooth,Acessórios,104.97,4,80.35,Crédito,MG
2025-09-30,REQ101011,CLI8647,Suporte para Notebook,Escritório,1136.93,1,814.51,Crédito,RJ
2025-09-30,REQ101244,CLI7548,Cabo USB-C,Acessórios,232.12,1,173.99,Débito,PR
2025-09-30,REQ101493,CLI1380,Notebook Dell Inspiron,Informática,3319.48,2,1708.50,Crédito,AP
2025-09-30,REQ102825,CLI1617,Película de Vidro,Acessórios,194.78,3,118.31,Débito,CE
2025-09-30,REQ102887,CLI6212,Película de Vidro,Acessórios,30.73,1,19.19,Crédito,RR
2025-09-30,REQ102986,CLI8116,Cadeira Ergonômica,Escritório,1090.70,2,639.66,Crédito,MG
2025-10-01,REQ100564,CLI3968,Película de Vidro,Acessórios,246.15,2,182.90,Pix,GO
2025-10-01,REQ100682,CLI2971,Cadeira Ergonômica,Escritório,47.05,2,30.54,Pix,MG
2025-10-01,REQ100925,CLI6851,Película de Vidro,Acessórios,226.33,2,167.90,Crédito,GO
2025-10-01,REQ101553,CLI5893,Película de Vidro,Acessórios,57.45,2,33.97,Débito,BA
2025-10-01,REQ102327,CLI7482,Jogo de Panelas,Casa,98.48,2,56.51,Crédito,TO
2025-10-01,REQ102494,CLI1328,Luminária LED,Casa,625.23,1,478.79,Pix,MT
2025-10-01,REQ102500,CLI5446,Cadeira Ergonômica,Escritório,820.28,2,479.38,Crédito,MS
2025-10-02,REQ100801,CLI3237,Mesa de Centro,Casa,632.83,2,434.82,Crédito,PE
2025-10-02,REQ102134,CLI4765,Teclado Mecânico,Informática,1018.23,1,806.58,Crédito,AM
2025-10-02,REQ102532,CLI2215,Película de Vidro,Acessórios,244.44,3,191.14,Débito,MA
2025-10-02,REQ102718,CLI5745,Fone de Ouvido Bluetooth,Acessórios,248.95,2,143.98,Crédito,PI
2025-10-03,REQ101052,CLI8632,Cabo USB-C,Acessórios,39.76,4,22.32,Pix,MT
2025-10-03,REQ101263,CLI8707,Fone de Ouvido Bluetooth,Acessórios,125.59,2,73.49,Crédito,ES
2025-10-03,REQ101896,CLI5429,Cafeteira Elétrica,Casa,315.12,2,181.31,Crédito,PR
2025-10-04,REQ100294,CLI5411,Carregador Portátil,Acessórios,214.45,2,156.56,Pix,RO
2025-10-05,REQ101965,CLI5294,Fone de Ouvido Bluetooth,Acessórios,187.14,2,140.71,Crédito,SE
2025-10-06,REQ100660,CLI4098,Tablet iPad Air,Eletrônicos,6586.07,1,4398.72,Pix,MS
2025-10-06,REQ101210,CLI7166,Notebook Dell Inspiron,Informática,1402.47,2,829.61,Crédito,ES
2025-10-06,REQ101389,CLI2479,Luminária LED,Casa,655.25,1,378.11,Crédito,CE
2025-10-07,REQ102795,CLI5189,Caneta Executiva,Escritório,930.00,2,633.30,Pix,RJ
2025-10-08,REQ100171,CLI2246,Smartphone Galaxy S23,Eletrônicos,5825.27,1,3166.17,Pix,SC
2025-10-08,REQ100629,CLI4782,Jogo de Panelas,Casa,976.62,2,596.55,Pix,MT
2025-10-08,REQ101992,CLI5767,Organizador de Mesa,Escritório,1112.61,1,791.75,Crédito,MS
2025-10-09,REQ100633,CLI5018,"Smart TV 55""",Eletrônicos,2529.29,2,1768.20,Pix,MT
2025-10-09,REQ101131,CLI3522,Caneta Executiva,Escritório,331.10,2,195.02,Crédito,AP
2025-10-09,REQ102531,CLI8983,SSD 1TB,Informática,3838.52,1,2620.63,Crédito,PE
2025-10-10,REQ101827,CLI8243,Jogo de Panelas,Casa,184.61,1,124.01,Pix,PB
2025-10-10,REQ101864,CLI5204,Notebook Dell Inspiron,Informática,3709.08,2,2030.60,Crédito,SC
2025-10-11,REQ100205,CLI4635,Cafeteira Elétrica,Casa,105.13,1,53.63,Crédito,RN
2025-10-11,REQ101363,CLI9145,Capa de Celular,Acessórios,158.90,3,95.40,Crédito,RO
2025-10-11,REQ102536,CLI3081,Cafeteira Elétrica,Casa,765.35,1,578.14,Boleto,MA
2025-10-12,REQ100227,CLI7932,Capa de Celular,Acessórios,155.81,5,99.15,Boleto,BA
2025-10-13,REQ100972,CLI4489,Caneta Executiva,Escritório,883.03,1,643.14,Pix,SP
2025-10-13,REQ101237,CLI4755,Cadeira Ergonômica,Escritório,1362.64,1,823.18,Pix,DF
2025-10-13,REQ101457,CLI3426,Smartphone Galaxy S23,Eletrônicos,5051.47,2,3291.78,Débito,RN
2025-10-13,REQ101552,CLI2453,Jogo de Panelas,Casa,349.76,1,214.21,Boleto,MS
2025-10-13,REQ102648,CLI6354,Capa de Celular,Acessórios,26.93,2,17.70,Crédito,GO
2025-10-14,REQ100113,CLI2212,Cafeteira Elétrica,Casa,606.04,1,403.59,Crédito,TO
2025-10-14,REQ101173,CLI2113,Fone de Ouvido Bluetooth,Acessórios,148.13,3,108.48,Crédito,PE
2025-10-14,REQ101299,CLI9147,Película de Vidro,Acessórios,75.70,3,45.12,Boleto,PR
2025-10-14,REQ102177,CLI8768,Tablet iPad Air,Eletrônicos,4421.06,1,3376.19,Crédito,MG
2025-10-15,REQ100741,CLI5742,"Monitor 27""",Informática,4480.80,1,2467.17,Débito,AM
2025-10-15,REQ100815,CLI4180,Fritadeira Air Fryer,Casa,452.53,2,299.02,Pix,MA
2025-10-15,REQ101569,CLI8911,Película de Vidro,Acessórios,46.13,3,31.56,Boleto,RS
2025-10-16,REQ100931,CLI7909,Teclado Mecânico,Informática,4268.05,1,2958.70,Boleto,AC
2025-10-16,REQ101838,CLI8414,Capa de Celular,Acessórios,175.62,3,121.11,Crédito,PI
2025-10-16,REQ102989,CLI9671,Mouse Gamer,Informática,3827.38,1,2291.12,Crédito,GO
2025-10-17,REQ100566,CLI4100,Cabo USB-C,Acessórios,77.39,5,48.85,Boleto,RS
2025-10-17,REQ101500,CLI7010,Fone de Ouvido Bluetooth,Acessórios,113.02,2,57.95,Crédito,RR
2025-10-17,REQ101925,CLI4840,Mesa de Centro,Casa,95.97,2,64.91,Boleto,PB
2025-10-18,REQ100690,CLI9425,Luminária LED,Casa,707.35,2,395.91,Pix,ES
2025-10-18,REQ102061,CLI8820,Carregador Portátil,Acessórios,108.43,3,54.57,Pix,PR
2025-10-18,REQ102291,CLI4461,Teclado Mecânico,Informática,986.31,1,660.35,Crédito,MA
2025-10-19,REQ100584,CLI2976,Cafeteira Elétrica,Casa,1087.32,2,544.52,Pix,MA
2025-10-19,REQ100611,CLI9002,Fritadeira Air Fryer,Casa,557.55,2,345.20,Crédito,TO
2025-10-19,REQ101369,CLI2045,Papel A4 500 fls,Escritório,185.92,1,106.13,Boleto,TO
2025-10-19,REQ101669,CLI7689,Película de Vidro,Acessórios,170.91,3,112.18,Pix,TO
2025-10-19,REQ102030,CLI9831,Organizador de Mesa,Escritório,1003.59,2,623.11,Pix,SC
2025-10-20,REQ101001,CLI7007,Luminária LED,Casa,409.96,2,257.32,Crédito,SE
2025-10-20,REQ101382,CLI1499,SSD 1TB,Informática,4388.55,2,2923.75,Pix,MT
2025-10-20,REQ102065,CLI5779,Fone de Ouvido Bluetooth,Acessórios,134.25,5,98.75,Pix,TO
2025-10-21,REQ100922,CLI7348,Jogo de Panelas,Casa,214.72,1,122.18,Pix,AM
2025-10-22,REQ100074,CLI5481,Caneta Executiva,Escritório,1402.07,1,926.09,Crédito,ES
2025-10-23,REQ100306,CLI1369,Cabo USB-C,Acessórios,34.10,2,23.68,Pix,PR
2025-10-23,REQ100382,CLI3823,Cafeteira Elétrica,Casa,1151.86,2,716.62,Pix,RS
2025-10-23,REQ100463,CLI8999,Película de Vidro,Acessórios,95.87,5,63.82,Crédito,MA
2025-10-23,REQ100501,CLI2008,Capa de Celular,Acessórios,245.76,2,173.90,Crédito,MA
2025-10-23,REQ102488,CLI8827,Notebook Dell Inspiron,Informática,2697.34,2,1682.60,Pix,DF
2025-10-25,REQ100792,CLI4319,Carregador Portátil,Acessórios,90.73,5,61.00,Pix,MA
2025-10-25,REQ102125,CLI8939,Película de Vidro,Acessórios,213.57,5,168.16,Pix,TO
2025-10-25,REQ102956,CLI9537,Jogo de Panelas,Casa,394.25,2,214.40,Crédito,PE
2025-10-26,REQ100103,CLI1947,Console PlayStation 5,Eletrônicos,5543.32,1,3772.25,Pix,BA
2025-10-26,REQ100134,CLI6255,Notebook Dell Inspiron,Informática,3893.25,1,2108.46,Débito,AL
2025-10-26,REQ100857,CLI4177,Fone de Ouvido Bluetooth,Acessórios,190.21,1,96.90,Crédito,RO
2025-10-26,REQ101915,CLI1023,Carregador Portátil,Acessórios,82.76,5,57.83,Pix,PA
2025-10-26,REQ102553,CLI8241,Notebook Dell Inspiron,Informática,3579.19,2,2340.31,Pix,CE
2025-10-26,REQ102769,CLI2995,Capa de Celular,Acessórios,160.63,2,101.05,Crédito,PI
2025-10-27,REQ100107,CLI1606,"Monitor 27""",Informática,3761.78,1,2922.43,Pix,CE
2025-10-27,REQ100202,CLI8172,Luminária LED,Casa,1077.40,1,798.83,Pix,RN
2025-10-27,REQ100933,CLI8549,Teclado Mecânico,Informática,3926.07,2,2298.07,Pix,ES
2025-10-27,REQ101269,CLI5803,Notebook Dell Inspiron,Informática,1895.39,1,1399.60,Pix,PB
2025-10-27,REQ102085,CLI6480,Película de Vidro,Acessórios,136.94,5,81.60,Pix,CE
2025-10-27,REQ102983,CLI4697,Cadeira Ergonômica,Escritório,1344.72,1,952.21,Pix,BA
2025-10-28,REQ101514,CLI6796,Fone de Ouvido Bluetooth,Acessórios,45.74,5,30.03,Pix,AC
2025-10-28,REQ102087,CLI7436,Suporte para Notebook,Escritório,246.87,1,172.50,Crédito,PE
2025-10-28,REQ102102,CLI5758,SSD 1TB,Informática,3100.32,1,1678.01,Crédito,RO
2025-10-29,REQ100234,CLI8165,"Smart TV 55""",Eletrônicos,2669.77,2,1816.56,Débito,CE
2025-10-29,REQ101358,CLI6992,Papel A4 500 fls,Escritório,930.37,2,606.05,Crédito,PB
2025-10-29,REQ101742,CLI9954,Película de Vidro,Acessórios,227.22,2,179.10,Débito,AC
2025-10-29,REQ102454,CLI2578,Console PlayStation 5,Eletrônicos,6683.05,2,4501.19,Crédito,ES
2025-10-29,REQ102722,CLI1631,Capa de Celular,Acessórios,119.28,4,80.29,Crédito,MT
2025-10-30,REQ100293,CLI1298,Capa de Celular,Acessórios,106.74,1,61.36,Boleto,PR
2025-10-30,REQ101122,CLI7299,Cafeteira Elétrica,Casa,134.65,1,91.03,Pix,AL
2025-10-30,REQ101383,CLI9756,"Smart TV 55""",Eletrônicos,3604.73,1,2816.64,Débito,AM
2025-10-30,REQ102786,CLI5806,Caneta Executiva,Escritório,956.57,1,617.85,Pix,AC
2025-10-31,REQ102104,CLI7327,Notebook Dell Inspiron,Informática,176.11,2,134.30,Crédito,MS
2025-11-01,REQ100565,CLI5481,Tablet iPad Air,Eletrônicos,5751.82,2,3685.77,Crédito,PB
2025-11-01,REQ100736,CLI8867,Película de Vidro,Acessórios,52.33,3,32.68,Crédito,MT
2025-11-01,REQ101376,CLI1275,Cafeteira Elétrica,Casa,853.72,1,445.31,Crédito,SC
2025-11-01,REQ101571,CLI7849,"Smart TV 55""",Eletrônicos,4814.64,2,3772.19,Pix,PE
2025-11-01,REQ101582,CLI6939,Jogo de Panelas,Casa,232.97,1,178.96,Pix,PE
2025-11-01,REQ102143,CLI4520,Mouse Gamer,Informática,1358.63,2,750.96,Pix,DF
2025-11-01,REQ102200,CLI9273,Cadeira Ergonômica,Escritório,853.86,2,558.31,Boleto,RN
2025-11-01,REQ102507,CLI6301,Papel A4 500 fls,Escritório,1369.71,2,795.26,Crédito,TO
2025-11-01,REQ102804,CLI9464,Mouse Gamer,Informática,345.03,2,255.07,Crédito,TO
2025-11-02,REQ100152,CLI3298,Teclado Mecânico,Informática,1322.83,1,949.21,Pix,PA
2025-11-02,REQ100784,CLI2153,Jogo de Panelas,Casa,790.35,2,436.30,Boleto,AP
2025-11-02,REQ100947,CLI2732,Película de Vidro,Acessórios,222.00,1,159.65,Crédito,MA
2025-11-02,REQ101811,CLI5921,Jogo de Panelas,Casa,183.34,2,145.21,Pix,SE
2025-11-02,REQ101903,CLI3801,"Smart TV 55""",Eletrônicos,3200.33,1,2098.51,Crédito,PA
2025-11-02,REQ101936,CLI2790,Cadeira Ergonômica,Escritório,1416.20,2,767.10,Crédito,BA
2025-11-02,REQ102032,CLI4070,Caneta Executiva,Escritório,1002.19,1,526.98,Crédito,CE
2025-11-02,REQ102073,CLI7093,Jogo de Panelas,Casa,475.52,2,286.23,Pix,RS
2025-11-02,REQ102175,CLI9039,Cafeteira Elétrica,Casa,572.27,1,344.53,Boleto,RJ
2025-11-02,REQ102388,CLI3473,Papel A4 500 fls,Escritório,714.02,1,481.31,Débito,AL
2025-11-02,REQ102704,CLI7323,Cadeira Ergonômica,Escritório,1132.68,2,750.74,Boleto,PB
2025-11-03,REQ100008,CLI2019,iPhone 14,Eletrônicos,5103.77,1,3173.01,Boleto,BA
2025-11-03,REQ100098,CLI5368,Jogo de Panelas,Casa,361.49,2,216.29,Crédito,RN
2025-11-03,REQ100194,CLI7336,Carregador Portátil,Acessórios,187.92,3,128.04,Pix,PE
2025-11-03,REQ100197,CLI5225,Fone de Ouvido Bluetooth,Acessórios,228.29,2,145.69,Débito,RN
2025-11-03,REQ100684,CLI9537,Console PlayStation 5,Eletrônicos,5929.37,1,3143.40,Crédito,BA
2025-11-03,REQ100722,CLI3370,"Monitor 27""",Informática,3168.65,2,1812.87,Pix,PR
2025-11-03,REQ101065,CLI2427,Fone de Ouvido Bluetooth,Acessórios,201.60,2,156.69,Pix,MS
2025-11-03,REQ101451,CLI2560,Capa de Celular,Acessórios,221.82,4,133.94,Crédito,PE
2025-11-03,REQ102146,CLI5208,Mouse Gamer,Informática,1946.76,2,1034.57,Crédito,AM
2025-11-03,REQ102197,CLI6555,Mouse Gamer,Informática,2199.78,2,1618.60,Crédito,SE
2025-11-03,REQ102476,CLI4387,Cadeira Ergonômica,Escritório,332.87,2,224.74,Crédito,MS
2025-11-03,REQ102613,CLI5741,Papel A4 500 fls,Escritório,90.11,1,50.40,Crédito,ES
2025-11-04,REQ100280,CLI5708,Papel A4 500 fls,Escritório,1059.44,2,574.81,Crédito,RJ
2025-11-04,REQ100335,CLI7150,Cafeteira Elétrica,Casa,521.20,2,406.73,Crédito,PE
2025-11-04,REQ101453,CLI3611,"Smart TV 55""",Eletrônicos,4732.41,2,3098.12,Pix,RN
2025-11-04,REQ101525,CLI9525,Película de Vidro,Acessórios,224.50,4,128.89,Crédito,TO
2025-11-04,REQ102524,CLI9031,Película de Vidro,Acessórios,81.87,1,47.72,Crédito,PE
2025-11-04,REQ102560,CLI2970,Capa de Celular,Acessórios,174.70,3,91.07,Pix,SP
2025-11-04,REQ102794,CLI6185,Teclado Mecânico,Informática,2512.18,2,1393.60,Pix,DF
2025-11-04,REQ102903,CLI7275,Película de Vidro,Acessórios,58.74,3,33.03,Pix,SC
2025-11-05,REQ100829,CLI2069,Capa de Celular,Acessórios,213.44,1,159.00,Crédito,RR
2025-11-05,REQ100875,CLI7652,Mesa de Centro,Casa,1057.17,1,608.38,Débito,AL
2025-11-05,REQ101190,CLI3728,Mesa de Centro,Casa,782.42,2,481.06,Pix,PI
2025-11-05,REQ101579,CLI7419,Fone de Ouvido Bluetooth,Acessórios,71.96,5,39.10,Pix,PB
2025-11-05,REQ102239,CLI1464,Capa de Celular,Acessórios,59.83,4,38.21,Débito,DF
2025-11-05,REQ102283,CLI5378,"Monitor 27""",Informática,2325.39,2,1457.49,Boleto,RN
2025-11-06,REQ100385,CLI1527,Película de Vidro,Acessórios,245.64,3,166.67,Pix,SC
2025-11-06,REQ100506,CLI6128,Fone de Ouvido Bluetooth,Acessórios,209.31,1,122.00,Pix,PI
2025-11-06,REQ101661,CLI3405,Notebook Dell Inspiron,Informática,2593.95,1,1501.42,Crédito,AC
2025-11-06,REQ101824,CLI5560,Capa de Celular,Acessórios,170.96,4,94.46,Crédito,AM
2025-11-07,REQ100639,CLI5710,Fritadeira Air Fryer,Casa,868.35,2,619.12,Crédito,SE
2025-11-07,REQ100854,CLI3421,Capa de Celular,Acessórios,100.58,3,72.56,Pix,RO
2025-11-07,REQ101125,CLI6900,Fone de Ouvido Bluetooth,Acessórios,58.43,3,32.65,Boleto,AM
2025-11-07,REQ101235,CLI6319,Mesa de Centro,Casa,375.24,1,227.25,Boleto,RS
2025-11-07,REQ101238,CLI5270,Carregador Portátil,Acessórios,121.77,3,67.42,Boleto,PR
2025-11-07,REQ101558,CLI4045,Luminária LED,Casa,1017.74,2,591.69,Crédito,GO
2025-11-07,REQ101728,CLI9949,Capa de Celular,Acessórios,99.48,3,50.92,Boleto,PI
2025-11-07,REQ102788,CLI6618,Caneta Executiva,Escritório,145.01,2,88.22,Pix,AM
2025-11-08,REQ101601,CLI1575,Cabo USB-C,Acessórios,193.95,2,145.87,Pix,RS
2025-11-08,REQ102139,CLI1438,Organizador de Mesa,Escritório,646.42,2,438.47,Pix,AL
2025-11-09,REQ100150,CLI8850,Suporte para Notebook,Escritório,131.90,2,84.39,Crédito,PE
2025-11-09,REQ101070,CLI5423,Fone de Ouvido Bluetooth,Acessórios,92.05,5,48.59,Débito,MS
2025-11-09,REQ101317,CLI8299,Cafeteira Elétrica,Casa,257.80,1,166.83,Pix,SC
2025-11-09,REQ101533,CLI6899,Carregador Portátil,Acessórios,226.63,3,136.85,Crédito,MA
2025-11-09,REQ101722,CLI7747,Papel A4 500 fls,Escritório,1014.14,2,645.62,Pix,ES
2025-11-09,REQ102423,CLI9641,Mouse Gamer,Informática,1289.99,1,673.14,Crédito,TO
2025-11-09,REQ102440,CLI4738,Capa de Celular,Acessórios,21.87,4,15.76,Pix,SC
2025-11-09,REQ102835,CLI1667,Cafeteira Elétrica,Casa,1115.69,2,714.65,Boleto,RN
2025-11-09,REQ102930,CLI8279,Cabo USB-C,Acessórios,113.55,1,60.14,Pix,CE
2025-11-10,REQ100609,CLI9141,Luminária LED,Casa,218.43,1,161.38,Pix,MT
2025-11-10,REQ100939,CLI8307,Organizador de Mesa,Escritório,1482.69,1,976.78,Pix,PB
2025-11-10,REQ102316,CLI4563,Fone de Ouvido Bluetooth,Acessórios,242.47,1,124.97,Crédito,PE
2025-11-10,REQ102557,CLI6823,iPhone 14,Eletrônicos,4326.07,2,2247.68,Crédito,SC
2025-11-10,REQ102843,CLI9776,Carregador Portátil,Acessórios,222.32,1,121.89,Crédito,AC
2025-11-11,REQ100713,CLI7565,Teclado Mecânico,Informática,3876.52,2,2772.44,Pix,RS
2025-11-11,REQ101043,CLI6994,Mesa de Centro,Casa,152.16,2,90.74,Pix,BA
2025-11-11,REQ101596,CLI5680,Capa de Celular,Acessórios,25.46,3,17.79,Débito,RS
2025-11-11,REQ102441,CLI6882,Smartphone Galaxy S23,Eletrônicos,4366.01,1,2745.61,Crédito,PA
2025-11-11,REQ102626,CLI6894,SSD 1TB,Informática,3378.37,2,2681.84,Crédito,TO
2025-11-11,REQ102710,CLI3889,Fone de Ouvido Bluetooth,Acessórios,156.85,5,117.55,Boleto,PA
2025-11-11,REQ102863,CLI7647,Papel A4 500 fls,Escritório,1103.53,2,866.91,Boleto,RS
2025-11-12,REQ100185,CLI8682,Película de Vidro,Acessórios,79.58,2,51.28,Crédito,MA
2025-11-12,REQ100976,CLI4947,Cafeteira Elétrica,Casa,201.23,1,103.31,Débito,SC
2025-11-12,REQ101077,CLI4779,Papel A4 500 fls,Escritório,960.77,2,629.79,Crédito,MG
2025-11-12,REQ101427,CLI3028,Cabo USB-C,Acessórios,177.37,1,136.89,Crédito,AC
2025-11-12,REQ101460,CLI5776,Carregador Portátil,Acessórios,20.90,5,16.29,Crédito,ES
2025-11-12,REQ102039,CLI8870,Fone de Ouvido Bluetooth,Acessórios,160.95,1,93.94,Pix,SP
2025-11-12,REQ102443,CLI2925,Fone de Ouvido Bluetooth,Acessórios,66.01,1,50.80,Boleto,RO
2025-11-12,REQ102552,CLI8947,Mesa de Centro,Casa,962.97,2,506.02,Pix,MA
2025-11-12,REQ102633,CLI3001,Mouse Gamer,Informática,1092.07,1,584.90,Pix,MT
2025-11-13,REQ100036,CLI5320,"Smart TV 55""",Eletrônicos,3031.48,1,2074.55,Crédito,AC
2025-11-13,REQ100851,CLI5026,SSD 1TB,Informática,4353.25,2,2921.71,Pix,AL
2025-11-13,REQ101632,CLI4658,Mesa de Centro,Casa,100.22,1,69.65,Crédito,SE
2025-11-13,REQ102151,CLI7528,Capa de Celular,Acessórios,23.75,2,13.27,Pix,AC
2025-11-13,REQ102284,CLI8397,Carregador Portátil,Acessórios,198.34,5,140.34,Crédito,RR
2025-11-13,REQ102693,CLI4125,Carregador Portátil,Acessórios,106.80,5,67.18,Pix,RO
2025-11-13,REQ102937,CLI1515,"Monitor 27""",Informática,2869.66,1,1686.01,Débito,SE
2025-11-14,REQ101815,CLI5584,Tablet iPad Air,Eletrônicos,6859.86,1,3615.76,Crédito,SC
2025-11-14,REQ102194,CLI5948,Luminária LED,Casa,880.79,1,571.30,Crédito,RS
2025-11-14,REQ102252,CLI6108,Tablet iPad Air,Eletrônicos,5616.73,1,2877.76,Crédito,PR
2025-11-14,REQ102430,CLI7973,Película de Vidro,Acessórios,215.01,2,143.19,Pix,RO
2025-11-14,REQ102492,CLI9076,Mesa de Centro,Casa,946.19,2,710.72,Débito,RR
2025-11-14,REQ102747,CLI4220,iPhone 14,Eletrônicos,4762.97,2,3501.01,Pix,BA
2025-11-14,REQ102802,CLI8559,Cabo USB-C,Acessórios,125.95,3,68.49,Crédito,SE
2025-11-14,REQ102891,CLI9885,Organizador de Mesa,Escritório,253.70,1,190.61,Crédito,AP
2025-11-15,REQ100124,CLI6711,Jogo de Panelas,Casa,861.83,1,451.49,Crédito,PA
2025-11-15,REQ100760,CLI3750,Tablet iPad Air,Eletrônicos,5237.44,2,2963.87,Crédito,AL
2025-11-15,REQ101209,CLI4073,"Smart TV 55""",Eletrônicos,4753.75,1,2876.22,Pix,PB
2025-11-15,REQ101267,CLI2578,Mouse Gamer,Informática,4171.05,1,2416.28,Crédito,TO
2025-11-15,REQ102845,CLI2896,Carregador Portátil,Acessórios,75.00,1,52.56,Crédito,MS
2025-11-16,REQ100132,CLI8331,Mouse Gamer,Informática,1940.61,1,990.19,Pix,MG
2025-11-16,REQ100208,CLI1702,SSD 1TB,Informática,3830.75,1,2953.35,Pix,AM
2025-11-16,REQ100699,CLI7721,Cabo USB-C,Acessórios,185.61,1,137.83,Crédito,CE
2025-11-16,REQ101889,CLI3821,Cafeteira Elétrica,Casa,1196.99,1,947.88,Crédito,MT
2025-11-16,REQ102070,CLI7250,Película de Vidro,Acessórios,249.53,1,148.83,Pix,PI
2025-11-16,REQ102115,CLI4165,Suporte para Notebook,Escritório,572.17,2,360.29,Crédito,DF
2025-11-17,REQ100023,CLI5225,Capa de Celular,Acessórios,149.16,2,79.41,Débito,RR
2025-11-17,REQ100221,CLI6036,Fone de Ouvido Bluetooth,Acessórios,234.42,4,137.44,Crédito,AL
2025-11-17,REQ100290,CLI8288,Smartphone Galaxy S23,Eletrônicos,4489.42,1,3208.14,Crédito,SC
2025-11-17,REQ100913,CLI2600,Tablet iPad Air,Eletrônicos,5267.73,2,3389.80,Crédito,CE
2025-11-17,REQ101258,CLI3303,Console PlayStation 5,Eletrônicos,6128.58,1,3924.97,Crédito,RO
2025-11-17,REQ101413,CLI7118,Capa de Celular,Acessórios,178.97,4,124.45,Crédito,AM
2025-11-17,REQ101509,CLI7199,Mesa de Centro,Casa,698.27,2,408.46,Crédito,AL
2025-11-17,REQ101726,CLI4545,Mouse Gamer,Informática,488.09,1,338.50,Pix,PI
2025-11-17,REQ101869,CLI7037,Cafeteira Elétrica,Casa,699.06,1,422.54,Pix,PB
2025-11-17,REQ101948,CLI7261,Suporte para Notebook,Escritório,192.63,1,152.78,Crédito,AP
2025-11-17,REQ102237,CLI7367,Cafeteira Elétrica,Casa,597.01,2,340.13,Débito,SE
2025-11-17,REQ102654,CLI7621,"Monitor 27""",Informática,3025.68,2,1652.46,Crédito,SC
2025-11-18,REQ100245,CLI8301,Película de Vidro,Acessórios,72.38,5,56.59,Boleto,RR
2025-11-18,REQ100360,CLI9402,Mesa de Centro,Casa,475.58,2,304.57,Boleto,AC
2025-11-18,REQ100873,CLI8798,Carregador Portátil,Acessórios,222.28,3,163.01,Pix,MA
2025-11-18,REQ100981,CLI4012,Capa de Celular,Acessórios,203.05,3,128.41,Crédito,RJ
2025-11-18,REQ101051,CLI9571,Mouse Gamer,Informática,3593.26,2,2220.55,Pix,AL
2025-11-18,REQ101328,CLI8384,Carregador Portátil,Acessórios,154.19,1,85.24,Débito,GO
2025-11-18,REQ101581,CLI7987,Fritadeira Air Fryer,Casa,713.32,2,508.34,Crédito,AM
2025-11-18,REQ102024,CLI5855,Mesa de Centro,Casa,119.67,1,61.60,Crédito,RO
2025-11-18,REQ102120,CLI8663,Notebook Dell Inspiron,Informática,4049.35,1,3226.30,Crédito,BA
2025-11-19,REQ100189,CLI7479,Luminária LED,Casa,754.56,2,548.36,Crédito,PB
2025-11-19,REQ100343,CLI2047,Tablet iPad Air,Eletrônicos,3772.68,2,2833.29,Crédito,PE
2025-11-19,REQ100841,CLI4727,Luminária LED,Casa,791.40,1,490.67,Pix,TO
2025-11-19,REQ101462,CLI1225,Carregador Portátil,Acessórios,138.55,3,100.26,Pix,AP
2025-11-19,REQ101673,CLI8320,Fone de Ouvido Bluetooth,Acessórios,48.82,1,28.67,Pix,PE
2025-11-20,REQ101253,CLI6449,Jogo de Panelas,Casa,1152.10,2,826.85,Pix,AM
2025-11-20,REQ101396,CLI7514,Cabo USB-C,Acessórios,115.16,3,72.07,Boleto,PE
2025-11-20,REQ101717,CLI2004,Capa de Celular,Acessórios,114.86,5,77.72,Pix,AM
2025-11-20,REQ101991,CLI4740,iPhone 14,Eletrônicos,4458.51,2,3380.70,Pix,PE
2025-11-20,REQ102204,CLI4297,Película de Vidro,Acessórios,248.38,5,165.16,Pix,RN
2025-11-20,REQ102411,CLI7018,Carregador Portátil,Acessórios,56.16,5,36.71,Pix,TO
2025-11-20,REQ102447,CLI5617,Tablet iPad Air,Eletrônicos,2905.12,1,2159.41,Crédito,TO
2025-11-20,REQ102875,CLI3963,Teclado Mecânico,Informática,2122.14,2,1094.96,Crédito,MS
2025-11-21,REQ100239,CLI1370,Película de Vidro,Acessórios,180.80,4,137.47,Débito,AC
2025-11-21,REQ100321,CLI4765,Caneta Executiva,Escritório,40.68,2,29.10,Crédito,SP
2025-11-21,REQ100395,CLI5377,Capa de Celular,Acessórios,226.83,5,154.50,Crédito,AP
2025-11-21,REQ100550,CLI1412,Cabo USB-C,Acessórios,38.57,3,25.95,Crédito,DF
2025-11-21,REQ100683,CLI8695,Película de Vidro,Acessórios,184.62,5,99.31,Crédito,CE
2025-11-21,REQ102211,CLI7313,Cabo USB-C,Acessórios,248.43,5,148.21,Pix,RS
2025-11-21,REQ102325,CLI9354,Mouse Gamer,Informática,401.06,2,273.95,Débito,GO
